date,adjOpen,adjHigh,adjLow,adjClose
20070103,75.76,75.76,73.51,74.11
20070104,73.43,73.9,72.21,72.72
20070105,72.5,73.38,72.22,73.24
20070108,73.54,73.9,71.85,72.65
20070109,71.7,72.84,71.44,72.09
20070110,71.51,72.2,70.64,70.99
20070111,70.99,72.85,70.77,70.98
20070112,71.21,72.71,71.2,72.66
20070116,72.5,72.65,71.25,71.63
20070117,71.42,72.62,71.41,72.46
20070118,72.8,73.12,71.19,71.96
20070119,72.52,73.63,72.2,73.53
20070122,73.63,73.75,72.51,72.9
20070123,73.55,74.91,73.47,74.49
20070124,74.5,74.99,73.75,74.9
20070125,74.36,74.94,73.36,73.52
20070126,73.82,74.31,73.46,73.61
20070129,73.65,74.09,72.8,73.2
20070130,73.5,74.58,73.33,74.39
20070131,74.39,74.71,73.48,74.1
20070201,74.4,75.28,73.81,75.08
20070202,75.0,75.79,74.45,75.54
20070205,75.65,75.87,75.06,75.67
20070206,75.85,75.97,75.04,75.46
20070207,75.3,75.88,74.53,74.79
20070208,74.28,75.63,74.24,75.46
20070209,75.46,75.73,74.91,75.22
20070212,74.93,75.07,74.34,74.6
20070213,74.75,75.5,74.59,75.45
20070214,75.45,76.0,74.99,75.6
20070215,75.19,75.49,74.72,75.34
20070216,75.1,75.55,75.01,75.29
20070220,75.05,75.05,74.29,74.87
20070221,74.63,75.27,74.25,74.78
20070222,74.62,75.21,74.2,75.08
20070223,75.29,75.55,75.04,75.22
20070226,75.5,76.1,75.26,75.4
20070227,74.89,75.23,71.38,71.83
20070228,72.1,73.6,71.19,71.68
20070301,70.76,72.08,70.05,70.99
20070302,70.99,71.25,69.31,70.01
20070305,69.05,70.84,69.02,69.98
20070306,70.65,71.02,70.21,71.0
20070307,71.0,72.86,70.56,71.64
20070308,71.9,72.15,71.2,71.85
20070309,72.35,72.36,70.9,71.12
20070312,71.13,71.4,70.7,70.87
20070313,70.37,71.56,69.73,69.91
20070314,70.25,71.02,69.64,71.02
20070315,71.0,71.24,70.4,70.69
