date,adjOpen,adjHigh,adjLow,adjClose
20091029,48.49,49.13,47.83,48.81
20091030,48.52,48.8,47.66,47.8
20091102,47.72,48.4,47.33,48.27
20091103,48.1,48.35,47.46,48.1
20091104,48.08,48.89,47.8,48.07
20091105,48.62,49.85,48.32,49.77
20091106,49.5,49.98,49.34,49.68
20091109,50.0,51.48,49.9,51.35
20091110,50.58,50.9,50.13,50.32
20091111,50.95,51.42,50.56,50.68
20091112,50.77,50.92,50.09,50.28
20091113,50.0,50.94,49.75,50.68
20091116,51.08,52.52,51.08,52.48
20091117,52.58,52.69,51.7,52.53
20091118,52.45,52.64,51.45,52.02
20091119,51.79,51.79,50.75,51.43
20091120,51.32,51.88,51.07,51.7
20091123,52.4,53.0,52.35,52.63
20091124,52.54,52.59,50.95,51.97
20091125,51.97,52.95,51.84,52.93
20091127,51.0,52.81,51.0,52.45
20091130,52.16,52.69,51.79,52.41
20091201,52.94,54.22,52.76,53.72
20091202,54.19,54.56,53.26,53.78
20091203,54.0,54.4,53.51,53.77
20091204,54.98,55.45,53.63,54.68
20091207,55.0,55.95,54.9,55.82
20091208,56.04,56.22,55.07,55.66
20091209,55.51,55.8,55.11,55.47
20091210,56.0,56.39,54.73,55.01
20091211,55.38,55.8,55.12,55.6
20091214,56.5,56.54,55.82,56.05
20091215,56.37,56.37,55.33,55.67
20091216,56.04,56.14,54.45,55.13
20091217,54.93,55.4,54.41,54.47
20091218,54.49,54.74,53.1,53.44
20091221,53.65,54.5,53.57,54.3
20091222,54.44,55.36,54.31,55.1
20091223,55.35,55.65,54.92,54.96
20091224,55.31,55.56,55.18,55.48
20091228,55.41,55.55,54.89,55.14
20091229,55.31,55.46,55.14,55.21
20091230,54.81,55.29,54.75,54.96
20091231,55.14,55.16,54.09,54.13
